delta_mean,delta_std,delta_entropy,theta_mean,theta_std,theta_entropy,alpha_mean,alpha_std,alpha_entropy,beta_mean,beta_std,beta_entropy,gamma_mean,gamma_std,gamma_entropy,userId
21.760656468,19.1175821792,-19063.1101469,13.8008723935,17.7299583445,-19072.2480334,9.1189361861,15.2646375279,-19075.2480913,4.91173001313,11.5857691499,-19073.4015788,2.72140745574,8.62553197414,-19069.2498875,1
21.5526227733,18.8720410784,-18584.1543086,13.7192899755,17.4853238882,-18594.7219051,9.07868822736,15.0658394851,-18597.9943147,4.89101373297,11.4473512356,-18595.7900341,2.70758860424,8.52771739834,-18591.6958629,1
21.3320296976,18.6427566429,-18116.2017465,13.6289930373,17.2492985754,-18128.8002809,9.0231199142,14.8767893226,-18132.0573839,4.85644441243,11.3148568284,-18129.4263664,2.68136379099,8.43359537263,-18125.4772447,1
21.0993131759,18.4296218192,-17659.3062354,13.5275494253,17.0235340786,-17674.1859813,8.9493581358,14.6989293911,-17677.0772218,4.7981430776,11.1921267372,-17674.2240413,2.64583298077,8.34231042745,-17670.3837325,1
20.8558687953,18.2332122401,-17215.2017341,13.4134748782,16.8101138848,-17232.222519,8.85665049607,14.5334780809,-17234.4952491,4.72242427434,11.0773507454,-17231.7147906,2.60546038565,8.25315319098,-17227.9233941,1
20.6017853265,18.0527883429,-16782.9653932,13.2850118802,16.609624723,-16801.6491735,8.74576435981,14.3796453238,-16803.2560302,4.6507947408,10.9620124558,-16800.6713312,2.56984541165,8.16348430388,-16796.8894532,1
20.3364553814,17.8870761845,-16360.5552437,13.1404388546,16.4218937688,-16380.1874001,8.61990070098,14.2347442177,-16381.290162,4.60007627244,10.8391556273,-16378.8424927,2.54324784383,8.07174101408,-16375.0486612,1
20.0559917462,17.7328861156,-15941.0863268,12.9767773908,16.2442427094,-15960.8554007,8.48511427654,14.0919164806,-15961.7152026,4.5650068344,10.7086363892,-15959.3944876,2.51850784518,7.97841957349,-15955.7253844,1
19.7570302045,17.5877119306,-15519.2436082,12.7918356326,16.0743490971,-15538.37141,8.35388316442,13.9413065674,-15539.1849084,4.53020620476,10.5743057388,-15536.996829,2.50088550159,7.88065880028,-15533.3163672,1
19.4369133911,17.4495844621,-15091.2361425,12.5843260398,15.9102058664,-15109.1092475,8.23861477104,13.7739320899,-15109.9812252,4.48442356406,10.4387620841,-15107.8056313,2.49058334439,7.77710105878,-15103.837293,1
19.0905132721,17.3154358954,-14650.3264595,12.3520871619,15.7481527637,-14666.6203883,8.1345369358,13.5892753021,-14667.8594678,4.42316817502,10.3014823993,-14665.5455966,2.47193426055,7.67044631326,-14661.3476835,1
18.7242021297,17.1864465864,-14204.3944992,12.1011868085,15.5895248755,-14219.1954897,8.02995411921,13.3987638042,-14221.399292,4.35412737558,10.1628995576,-14218.8708239,2.43775114987,7.56491179269,-14214.6298966,1
18.3502041156,17.0651917317,-13767.168035,11.8417175526,15.4376686253,-13780.9039044,7.9166143166,13.2147389042,-13784.5401218,4.28590946806,10.0250794027,-13781.8289175,2.39249196881,7.46306905797,-13777.7554977,1
17.9785666881,16.9529363599,-13348.3671093,11.582314448,15.2943658884,-13361.5915118,7.78962961378,13.0450425115,-13366.5787242,4.21637441486,9.89238626829,-13363.8221715,2.34741731454,7.36441528541,-13359.9403836,1
17.6110321045,16.8478420732,-12947.3287028,11.3269129748,15.1568157438,-12960.5307389,7.64586003242,12.8905167484,-12966.2174205,4.14018324036,9.76627878593,-12963.5652052,2.30746678622,7.26721699614,-12959.7129207,1
17.244696953,16.745655482,-12557.4999912,11.07911727,15.0176810939,-12571.0150596,7.48544754262,12.7468594878,-12576.4729613,4.05898237619,9.64339851731,-12574.0091609,2.27002124306,7.1703130735,-12570.0886548,1
16.8838417695,16.6417329092,-12178.13394,10.8506280767,14.8685431082,-12192.085083,7.3159144979,12.6094392324,-12196.4937164,3.98115059147,9.52029734801,-12194.1514186,2.22939545422,7.0749606456,-12190.2340219,1
16.5398792653,16.5286002707,-11811.6769677,10.6544728433,14.7029141319,-11826.0005368,7.14791681258,12.4744718559,-11828.9663015,3.90782072899,9.39778001181,-11826.5747763,2.1807820265,6.98328477628,-11822.8812783,1
16.2313271329,16.3924886403,-11460.6029798,10.4965356482,14.519484694,-11475.1985,6.99003298578,12.339959862,-11476.8447041,3.82842908586,9.28129659536,-11474.2953794,2.13157341894,6.89438602225,-11470.7905578,1
15.9774927641,16.2136278683,-11122.8449851,10.3776923737,14.316308193,-11137.667216,6.85104759366,12.201094905,-11138.4400997,3.73864153768,9.17209186374,-11135.7375044,2.08690399044,6.80673007694,-11132.1984996,1
15.7834269284,15.9875172629,-10797.8152182,10.292648302,14.096486777,-10812.8364201,6.74648320536,12.049969405,-10813.1195287,3.6519295775,9.06550498245,-10810.405884,2.04246864237,6.72175523747,-10806.8809503,1
15.6315640521,15.7371739511,-10489.9186759,10.2252285769,13.8749259689,-10505.0366388,6.68808472443,11.8831829332,-10504.9479516,3.59265002209,8.95500756827,-10502.3267708,2.00371880289,6.63960078481,-10499.0081995,1
15.5040227959,15.4914207726,-10207.7455665,10.1607626956,13.6695122186,-10222.7016677,6.65683959764,11.7162614186,-10222.3959026,3.56485255531,8.8430595988,-10219.8129007,1.97354071897,6.5622466613,-10216.8826151,1
15.389069443,15.2633347798,-9951.97934746,10.09048774,13.4874486342,-9966.36120781,6.63163037772,11.5606098915,-9966.00701216,3.54973193207,8.73647874719,-9963.44733417,1.9496781112,6.49040059509,-9960.94369212,1
15.2785336329,15.0523346346,-9715.5880417,10.0091311657,13.3266209048,-9728.89885263,6.59724395629,11.4196269253,-9728.5869578,3.52832224587,8.63868864662,-9726.07458589,1.9347528423,6.42076955701,-9723.67818143,1
15.1646408825,14.8498379705,-9486.25571218,9.91157242176,13.1796487228,-9497.97498688,6.54434417926,11.2900632262,-9497.70263665,3.49321988073,8.54674607714,-9495.25859911,1.92238462997,6.35095010792,-9492.71031568,1
15.0403294951,14.6463407183,-9252.06977433,9.7925448039,13.0391215208,-9261.71797141,6.4685719716,11.1660393346,-9261.42772976,3.44996621467,8.45322622309,-9259.02737989,1.90837944056,6.27831663786,-9256.26158398,1
14.9057178868,14.4442630195,-9015.11325621,9.65342212637,12.9060510675,-9022.431284,6.37271337887,11.0475340593,-9022.06629554,3.41057281273,8.35480425963,-9019.59225063,1.88994428732,6.20439843917,-9016.7681093,1
14.7642100761,14.2505401137,-8782.76315982,9.4996956868,12.7839119521,-8787.78978964,6.26320172157,10.9365957776,-8787.33617973,3.37128188053,8.25665059838,-8784.75178026,1.86098021938,6.13346122972,-8782.15731701,1
14.6196688461,14.0716640667,-8562.02278486,9.33802056233,12.6753179467,-8565.0469598,6.14569764302,10.8357362778,-8564.54996023,3.3193955451,8.16698036474,-8561.93284826,1.82792615082,6.06621130091,-8559.50998231,1
14.472062986,13.9080783833,-8352.86489206,9.17124376322,12.578682734,-8354.29399801,6.02284723507,10.7439984413,-8353.82080802,3.24768792847,8.08856800262,-8351.30535118,1.79102606499,6.00263398332,-8348.87929665,1
14.3202561682,13.7585538536,-8153.42871361,9.00186092127,12.4907669781,-8153.72081784,5.9019565231,10.6564231989,-8153.26866042,3.16424587241,8.0177003558,-8150.96695149,1.74474208776,5.94380369564,-8148.63231687,1
14.1683674257,13.626665224,-7968.48317429,8.83913714172,12.4104862925,-7968.10285382,5.79776638326,10.5691175936,-7967.56789631,3.09108899042,7.94896446052,-7965.4300255,1.69796089453,5.88923972298,-7963.33994007,1
14.018961786,13.5134655517,-7799.94081313,8.69008280445,12.3355349832,-7799.25904714,5.70645462849,10.4861269806,-7798.61787724,3.02876439441,7.88369747968,-7796.60822128,1.6546259499,5.83894775786,-7794.82137348,1
13.8714576468,13.4169755205,-7645.71899441,8.55624496061,12.2632310942,-7644.98984758,5.61842489774,10.411238143,-7644.31565792,2.96665056866,7.82499410846,-7642.50466275,1.61425788683,5.79258095257,-7640.94302599,1
13.7227017665,13.3337231667,-7501.31284627,8.43484746735,12.1911652603,-7500.69384852,5.52924171462,10.3433396178,-7500.04961358,2.90484563157,7.77051546343,-7498.45869946,1.58034987717,5.7476828168,-7496.94959922,1
13.5639546061,13.2581185166,-7357.73756391,8.32540319289,12.1102875162,-7357.27739183,5.44093998298,10.2742404452,-7356.65391804,2.85342929529,7.71213461393,-7355.1639688,1.5583935378,5.69976647265,-7353.53079356,1
13.3904940014,13.1879234023,-7210.92290194,8.25469027728,11.9979921797,-7210.50059097,5.38360096692,10.1850064096,-7209.75914265,2.84010933691,7.63802451802,-7208.07390356,1.55775353509,5.6449356147,-7206.273395,1
13.2049273846,13.1242170399,-7063.33542634,8.2077573395,11.8672165135,-7062.94798958,5.35189983953,10.0807447649,-7061.97634951,2.85335935995,7.55358167471,-7059.93927322,1.5620354883,5.58817609306,-7058.20758928,1
13.0069793793,13.0667454589,-6914.87618282,8.15911209299,11.7351876159,-6914.74727333,5.3173146398,9.9765467948,-6913.64986766,2.85733414048,7.47135564009,-6911.39426184,1.56106759976,5.53205246338,-6909.74486963,1
12.7956887391,13.0150432835,-6764.96276026,8.10210598627,11.6056453273,-6765.41377598,5.27412482771,9.87501788326,-6764.39913132,2.83919498353,7.39541726771,-6762.13640994,1.55798287863,5.47534607106,-6760.31771818,1
12.5665075654,12.9678815919,-6610.65766574,8.03263651604,11.4778304751,-6612.04340679,5.2265088859,9.7714315064,-6611.25755503,2.80377418967,7.32237489075,-6609.14621827,1.54605910824,5.41860493089,-6607.15379447,1
12.3235812479,12.9259147065,-6455.01416812,7.94987661633,11.3554220387,-6457.62801221,5.18656138608,9.66162809003,-6457.01923926,2.77133946255,7.2466620332,-6455.05046603,1.53085189018,5.36156051036,-6453.01726139,1
12.0738813371,12.8898577282,-6302.40444538,7.85446304414,11.2426308667,-6306.38097763,5.1557701166,9.54796747871,-6305.79662847,2.75397098638,7.16629161879,-6303.82662676,1.51929259298,5.30404705279,-6301.86322186,1
11.819727478,12.8593541093,-6153.87559835,7.74595313386,11.140597006,-6159.16938503,5.12046624322,9.43806601634,-6158.54294559,2.73957901244,7.08595874149,-6156.49653545,1.50795047005,5.24724814388,-6154.63977544,1
11.5557971373,12.833035624,-6005.97871156,7.62110303581,11.047000568,-6012.41176252,5.06917148206,9.33459716159,-6011.76712923,2.71851245233,7.00673193494,-6009.62495094,1.49834683132,5.18915111177,-6007.7339993,1
11.2800003501,12.8098648946,-5857.27124076,7.47819487113,10.9607402527,-5864.54433545,4.99630798695,9.23883109797,-5863.95065591,2.68290844136,6.93052501374,-5861.81461472,1.48678881269,5.13005368946,-5859.73731769,1
10.9907015283,12.7884731221,-5706.42196903,7.31590400163,10.8805223393,-5714.15083397,4.89926900152,9.15053386595,-5713.69460508,2.63743007613,6.85480759865,-5711.59221134,1.46934657796,5.07035561309,-5709.35367365,1
10.6902136062,12.7667389141,-5553.54654382,7.1353479845,10.8052685155,-5561.30507038,4.77907483538,9.06893069333,-5561.06262869,2.59418475729,6.77513690477,-5558.79096036,1.44968439482,5.00895629368,-5556.4778556,1
10.3879227724,12.7401890511,-5400.46308944,6.94223135557,10.7333426125,-5407.84051042,4.64307878027,8.99178599395,-5407.8188433,2.5451142781,6.69562483951,-5405.33202066,1.42293750196,4.94797423271,-5403.05439448,1
10.1007123777,12.6966061672,-5247.43267455,6.74715013234,10.6586033219,-5254.08952837,4.50847290089,8.91095231401,-5254.14902761,2.48471915684,6.61832194863,-5251.61511491,1.39230285472,4.88680186062,-5249.32240707,1
9.86681175559,12.6111190998,-5096.14386109,6.57415484695,10.5692743939,-5101.86047615,4.40003299534,8.81683364671,-5101.7783774,2.42311374911,6.54087776169,-5099.37758984,1.36446150611,4.82469525913,-5096.97929191,1
9.70434380494,12.4774452843,-4949.44698646,6.43591747148,10.4628453374,-4954.14418641,4.31832875864,8.71327089143,-4953.85425027,2.36721369734,6.46354763366,-4951.66785699,1.33594665064,4.76426730122,-4949.26695169,1
9.58464164183,12.3239294366,-4810.17600899,6.31740844097,10.3532574034,-4813.89584987,4.24744059977,8.61142622103,-4813.47003757,2.32238576402,6.38704658717,-4811.36622968,1.30818660123,4.70672265681,-4809.08594456,1
9.48982945358,12.1666010709,-4679.48045202,6.21001735177,10.2478274115,-4682.33923993,4.180706049,8.51582594284,-4681.85325106,2.28877555755,6.31232470508,-4679.66288095,1.28127590456,4.6527814233,-4677.64218581,1
9.42970444723,11.9978545973,-4557.33307467,6.12198177588,10.1421205887,-4559.47487711,4.12235895149,8.42448655241,-4558.95436809,2.25676050304,6.24260025083,-4556.72565739,1.25692180801,4.60217955906,-4554.91986605,1
9.44093037565,11.7864664384,-4442.73961392,6.07845118941,10.0202163278,-4444.29289042,4.08622547839,8.32984492978,-4443.72439384,2.22655287995,6.17692400132,-4441.61268341,1.24227914273,4.55263491478,-4439.77924568,1
9.50186689869,11.5466249359,-4335.5033947,6.0719524651,9.8860773333,-4336.54995188,4.06624721441,8.234535041,-4335.90449892,2.19700613791,6.11564575874,-4334.03183187,1.22816336667,4.50621833586,-4332.1671807,1
9.57277855008,11.3091581371,-4235.99588634,6.0854296508,9.74980101918,-4236.56506258,4.05227394901,8.14368481315,-4235.81559036,2.17248497739,6.05778223231,-4234.15784362,1.20813431608,4.46462076507,-4232.49163499,1
9.63917922997,11.0920643509,-4147.62045278,6.11075477784,9.62015508522,-4147.75464606,4.04238779843,8.06149294835,-4146.89212415,2.15985331613,6.0032889278,-4145.32473768,1.1861460889,4.42859640429,-4144.07176589,1
9.69491656735,10.9066376605,-4073.23683613,6.13611251387,9.50787613324,-4073.03152412,4.03248886723,7.99276964296,-4072.08646119,2.14544262623,5.9586224348,-4070.65288319,1.16462848112,4.39903109102,-4069.75181759,1
9.7395234953,10.7517061496,-4011.36793904,6.15470808221,9.41538085919,-4010.92766684,4.01834764818,7.93824324785,-4009.97957911,2.12130690988,5.92537978923,-4008.79394934,1.14731648966,4.37417620164,-4008.00394635,1
9.77415470242,10.6230003662,-3959.74846503,6.1647882364,9.34103231966,-3959.15922795,3.99834711578,7.89663934585,-3958.30630586,2.08936572443,5.90146838393,-3957.4215711,1.12628447074,4.35489726571,-3956.72522479,1
9.79994793539,10.5172821118,-3916.79772731,6.16664726113,9.28278487783,-3916.12325145,3.97465416533,7.86542798494,-3915.4236248,2.05696854638,5.88348905616,-3914.77535972,1.10085819223,4.34066399246,-3914.26737712,1
9.81792269876,10.4324210667,-3881.562453,6.16153401574,9.23877782567,-3880.84730791,3.95312462337,7.84077552219,-3880.27775988,2.04139602775,5.86492471332,-3879.68748891,1.0820900239,4.32840853434,-3879.3905305,1
9.82874067244,10.3691017285,-3854.42607786,6.15169334168,9.2082848226,-3853.69944332,3.93881923337,7.8205408111,-3853.18305392,2.03506732286,5.84861944714,-3852.59964526,1.06999317575,4.31838223157,-3852.43269133,1
9.83449877852,10.3208142945,-3832.84350729,6.13886590925,9.18691764063,-3832.12175008,3.93118854191,7.80243147487,-3831.59636074,2.02596550393,5.83689879933,-3831.0933466,1.06564358702,4.30905626223,-3830.92351649,1
9.83669675619,10.281502234,-3814.34464014,6.12378710351,9.17094430382,-3813.63850228,3.92896792941,7.78457218523,-3813.06904485,2.01295179354,5.82848934479,-3812.70837206,1.05881860318,4.30171836677,-3812.53286902,1
9.83605790073,10.2514631934,-3799.32236629,6.10873506484,9.15954982071,-3798.63712145,3.92625348254,7.77034684023,-3798.02893887,1.99890589339,5.82277508381,-3797.78298522,1.04626609821,4.29736917852,-3797.67139597,1
9.83381825522,10.2323010738,-3789.02396314,6.09702191414,9.15248043968,-3788.3565517,3.92180984835,7.76173028092,-3787.73328861,1.99446301842,5.81704775395,-3787.50540748,1.03924084272,4.29396646685,-3787.44779297,1
9.83093311372,10.2200680266,-3781.87349546,6.0883917429,9.14778897185,-3781.2189239,3.91655201876,7.75670316581,-3780.59681507,1.99423118618,5.81205570973,-3780.34052334,1.03727843633,4.29088349726,-3780.30128676,1
9.82672199571,10.2090016827,-3774.7686169,6.07987629636,9.14299859284,-3774.12556444,3.90937631505,7.75255327129,-3773.51633798,1.9941435921,5.8069696205,-3773.22120463,1.03749569736,4.28726379744,-3773.16978935,1
9.81763633527,10.1924495918,-3763.03782154,6.06701904093,9.13419812821,-3762.40941333,3.89582324566,7.74638940688,-3761.83523162,1.99298297455,5.79877724577,-3761.48714188,1.04567711453,4.2793228616,-3761.35005622,1
9.79879611826,10.1668045404,-3742.99422944,6.04941703757,9.1162199168,-3742.37785657,3.87450151435,7.73483409441,-3741.86760319,1.98869182846,5.78546833947,-3741.45387193,1.05216869184,4.26747873162,-3741.19368472,1
9.76798560492,10.1337734412,-3714.6447369,6.03381955393,9.08471448847,-3714.01767599,3.85350164644,7.7140963116,-3713.57750596,1.98608933966,5.76562387181,-3713.06534327,1.05562797278,4.25217101013,-3712.72692591,1
9.72944394107,10.1002058582,-3683.06522037,6.02783943784,9.04223002675,-3682.39761017,3.8416642802,7.68571894657,-3682.00671931,1.99082813374,5.7412494974,-3681.37486264,1.05840521774,4.23556884112,-3681.03460196,1
9.69214075342,10.0735487751,-3655.42600412,6.02990458545,9.0002759341,-3654.71936026,3.84334631972,7.65531373116,-3654.32999427,1.99262569091,5.7208957369,-3653.68401674,1.05209102694,4.22325416426,-3653.46005861,1
9.66322397688,10.0566361384,-3635.87259163,6.03350529671,8.96912501697,-3635.1512366,3.85407637499,7.62917053287,-3634.72074381,1.98840060747,5.70831575256,-3634.18357816,1.04107796296,4.2160828613,-3634.07349636,1
9.64549256773,10.0481652219,-3624.8247518,6.03538025817,8.9515419622,-3624.10366681,3.86213788642,7.61334405907,-3623.63650338,1.98027360109,5.70307802279,-3623.22735955,1.03180834012,4.21269246438,-3623.17025342,1
9.63735025838,10.0449632182,-3620.09177063,6.03569582796,8.9442709757,-3619.37286554,3.86486107423,7.60686316519,-3618.89099522,1.9757948375,5.70113112958,-3618.53950738,1.0259781398,4.21165519148,-3618.50909671,1
9.64034202006,10.0459504055,-3621.73710096,6.03587747417,8.9466345486,-3621.0174154,3.86456521697,7.60882540196,-3620.53846929,1.97651761619,5.70210904943,-3620.1770117,1.02768411224,4.21210149637,-3620.13900529,1
9.65390207871,10.049815291,-3628.89209345,6.03845220859,8.95588547225,-3628.1707863,3.86705412053,7.61566653273,-3627.69023707,1.97805751214,5.70699108282,-3627.33149647,1.03117324615,4.21504351163,-3627.27435993,1
9.66813332795,10.0534564056,-3636.19243624,6.04334964102,8.96399426422,-3635.47082397,3.87343283681,7.62094218642,-3634.97458924,1.97954803728,5.71211373858,-3634.64265618,1.03125819499,4.21896089085,-3634.59018149,1
9.67673333347,10.0555255082,-3640.53350871,6.04772075481,8.96795190605,-3639.81177602,3.87910584364,7.62325106709,-3639.3009019,1.98071978531,5.71513390203,-3638.98864647,1.02881231395,4.22194099613,-3638.95694142,1
9.67566921595,10.0552717924,-3639.99885913,6.04701353006,8.96756480707,-3639.27716502,3.87827449709,7.62302270755,-3638.76820762,1.98053016012,5.71477043847,-3638.45351062,1.02901131312,4.22159390157,-3638.41959809,1
9.66629497138,10.0529318783,-3635.25603187,6.03947237937,8.96488108616,-3634.53495608,3.87072233569,7.62102669396,-3634.03944452,1.97857406005,5.71160050397,-3633.70428037,1.02908042243,4.21889507395,-3633.66071781,1
9.65932144412,10.051025538,-3631.66406783,6.03297695051,8.96331121065,-3630.94381969,3.86533911613,7.61932495567,-3630.45385472,1.97611616734,5.70951102596,-3630.11184433,1.02655927117,4.21745028015,-3630.07678812,1
9.66221998318,10.0519137709,-3633.19653567,6.03601035672,8.96382577034,-3632.47586178,3.86742111412,7.62016093765,-3631.98552791,1.97774929249,5.71021517175,-3631.63895874,1.02887564734,4.21777857361,-3631.59407229,1
9.67817686177,10.057407206,-3641.89287329,6.0541609998,8.96618684559,-3641.17197518,3.87809921347,7.6254701601,-3640.68673188,1.98921378443,5.71352394416,-3640.27352583,1.03932779646,4.22033842623,-3640.18505176,1
